% Black-alone,% Asian-alone,Percent of adults with less than a high school diploma 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,PCTPOVALL_2018,Total physician assistants (2019),Internal Medicine Primary Care (2019),Urban_rural_code,census_region,anycondition_prevalence
0.004916540259832711,0.006498473094230103,0.20905172413793102,0.40718562874251496,0.2777070063694268,0.7050847457627119,0.0012339590732816964,0.0003776497692083048,1.0,0.5,45.5
0.00600367565020413,0.015202560111340902,0.41810344827586204,0.5808383233532934,0.1286624203821656,0.46779661016949153,0.0009288298271767143,0.00019986498138002017,0.7999999999999998,0.5,44.9
0.028260273957278148,0.09291944114627622,0.625,0.40918163672654684,0.18216560509554142,0.752542372881356,0.04609507828236206,0.04609185587384122,0.39999999999999997,0.5,42.9
0.08625092423433353,0.015713814919051473,0.28448275862068967,0.6686626746506986,0.2331210191082803,0.38305084745762713,0.011353167026775404,0.0131347359244098,0.39999999999999997,0.25,49.7
0.005693764696930657,0.004550468715395997,0.3491379310344827,0.8562874251497006,0.1337579617834395,0.5830508474576271,0.0017731296759614043,0.0009114620444617414,1.0,0.25,57.7
0.1334911359905836,0.011336832169754396,0.35775862068965514,0.7704590818363274,0.18089171974522292,0.5864406779661017,0.0023846576711775494,0.0036047919201976975,0.19999999999999996,0.25,56.2
0.003159519044740072,0.006286155712563002,0.2025862068965517,0.6047904191616765,0.2611464968152866,0.5152542372881356,0.0007365956218050847,0.00022273686301264408,1.0,0.5,43.4
0.29873007183119377,0.07933349129332813,0.17241379310344826,0.435129740518962,0.3363057324840764,0.4983050847457627,0.04462429893812419,0.030058794290119466,0.39999999999999997,0.25,45.5
0.11647010498128318,0.00466410048508958,0.4612068965517242,0.7305389221556886,0.11464968152866242,0.5932203389830508,0.000463532141567849,0.00023989556177212023,1.0,0.25,49.7
0.003387490695324583,0.006760854092941288,0.4310344827586207,0.7884231536926147,0.11974522292993632,0.7186440677966102,0.001913795883945062,0.00203577437252014,1.0,0.25,54.2
0.01039857129941075,0.03596638491109495,0.28017241379310337,0.5808383233532934,0.25987261146496815,0.5457627118644068,0.0009628852419196733,0.0014654263973009035,1.0,0.25,45.4
0.008086085225248984,0.01824414106331225,0.3857758620689656,0.6966067864271457,0.18598726114649683,0.688135593220339,0.0008238860841256391,0.0016731085553230178,1.0,1.0,50.1
0.4595784816656505,0.011403987114358234,0.3900862068965517,0.6606786427145709,0.16305732484076435,0.871186440677966,0.0014091704572603786,0.0021450335706802,0.7999999999999998,0.25,58.4
0.008602935935637077,0.007590393644676903,0.30603448275862066,0.6327345309381238,0.15031847133757964,0.6983050847457628,0.0004158635510886508,0.0006324168066385382,1.0,0.25,53.4
0.04712352602182093,0.007444426571029859,0.3771551724137931,0.8942115768463073,0.09299363057324841,0.6915254237288135,0.0018737505902968524,0.001993112623731654,0.39999999999999997,0.25,53.9
0.014171690331153414,0.004405607845349595,0.38793103448275856,0.7944111776447105,0.1834394904458599,0.5050847457627119,0.002121547851820608,0.0010916833811131245,1.0,0.25,56.8
0.19200806449784577,0.04987378986141897,0.1982758620689655,0.46706586826347296,0.3528662420382166,0.5186440677966102,0.028838073757881166,0.020006348902477156,0.6,1.0,46.1
0.11511637727847464,0.08580725896427585,0.18318965517241376,0.5449101796407185,0.3796178343949045,0.4203389830508475,0.0361592876781926,0.045260164473031175,0.19999999999999996,1.0,41.7
0.06922089238231277,0.017807013537662113,0.4525862068965517,0.5349301397205588,0.21019108280254778,0.535593220338983,0.001692828204452118,0.0011088583943551754,0.7999999999999998,0.25,49.5
0.09993102234641278,0.04286613919350735,0.17456896551724135,0.530938123752495,0.3885350318471338,0.46779661016949153,0.004221745043451639,0.008566845378387858,0.6,1.0,42.9
0.2946268186543506,0.017591064989244554,0.34482758620689646,0.718562874251497,0.1961783439490446,0.6101694915254238,0.0005669682640769106,0.0008625204337884265,1.0,0.25,53.2
0.2926138673689148,0.014905982302276187,0.22413793103448273,0.7045908183632734,0.19745222929936307,0.6847457627118644,0.0012371657233905323,0.0008090324168385491,1.0,0.25,52.0
0.20390335642366492,0.015635879669505144,0.3146551724137931,0.5668662674650699,0.2980891719745223,0.38305084745762713,0.0044827064270475565,0.0032024394682535796,1.0,0.25,47.5
0.0927328571699725,0.037359046841783816,0.2650862068965517,0.6327345309381238,0.3121019108280255,0.3864406779661017,0.09194909090499379,0.059575271289915445,0.39999999999999997,0.75,41.8
0.1417735168029736,0.01943520480298489,0.3017241379310344,0.7724550898203594,0.1834394904458599,0.840677966101695,0.0014631198030579371,0.000751107626780976,1.0,0.25,55.5
0.022472893115319515,0.020626928926231476,0.18318965517241376,0.6347305389221556,0.2535031847133758,0.44745762711864406,0.00720163206592119,0.004223558892670342,1.0,1.0,42.9
0.09426753362560018,0.005580818421369739,0.4224137931034483,0.6606786427145709,0.14777070063694267,0.8847457627118644,0.0019490835650199242,0.0007001853347541667,1.0,0.25,56.4
0.25864411525060876,0.033225922362161237,0.3318965517241379,0.43313373253493015,0.2662420382165605,0.5322033898305084,0.01240784376197884,0.005228385742591829,0.7999999999999998,0.25,47.3
0.02591705389974258,0.07120116705192286,0.11206896551724137,0.3153692614770459,0.6152866242038216,0.18305084745762712,0.00417815112569624,0.004602651365449949,0.19999999999999996,1.0,36.7
0.09497831793303801,0.06847606167469175,0.07327586206896551,0.3253493013972056,0.532484076433121,0.1966101694915254,0.00552223970763048,0.011205350411800897,0.19999999999999996,1.0,35.7
0.02061108902548831,0.0551339036689138,0.10991379310344826,0.44510978043912175,0.45350318471337586,0.23728813559322035,0.02869602436952296,0.016939428623362278,0.7999999999999998,0.75,37.4
0.01407134113707408,0.01158464945816202,0.18965517241379307,0.6087824351297405,0.2573248407643312,0.3288135593220339,0.001277884899880118,0.0017504625916501307,0.6,1.0,48.3
0.006848479674449112,0.008257990590839941,0.23275862068965517,0.810379241516966,0.20127388535031848,0.5627118644067797,0.00020702054697570584,0.00042158260372784494,1.0,1.0,47.7
0.23876600026456066,0.08071500104152025,0.10344827586206896,0.4111776447105788,0.2789808917197452,0.3491525423728814,0.004600408608611848,0.002353084380800703,0.7999999999999998,1.0,44.9
0.13237674559011306,0.01843884237265058,0.18103448275862064,0.4610778443113772,0.36433121019108283,0.3559322033898305,0.02761602979590045,0.011644320814756031,0.39999999999999997,0.25,45.8
0.005367139284892764,0.007364428009872147,0.22413793103448273,0.8682634730538922,0.2229299363057325,0.4576271186440678,0.0012672374582308977,0.0006497863400308247,1.0,0.25,55.0
0.004706354883766952,0.010944618130692103,0.15732758620689655,0.4870259481037924,0.2700636942675159,0.3593220338983051,0.0005605969490599102,0.0003013221624627886,1.0,1.0,46.1
0.015478572266145619,0.07170443542072386,0.17241379310344826,0.3852295409181637,0.28280254777070063,0.5152542372881356,0.01781128575890266,0.01780796780697071,0.6,0.5,36.8
0.01734828437603369,0.019024576969655614,0.20905172413793102,0.716566866267465,0.21528662420382164,0.3796610169491525,0.0012543715187957644,0.0006596981513719292,1.0,1.0,44.5
0.013361586026593895,0.015357593076899665,0.15732758620689655,0.47105788423153694,0.37324840764331213,0.5559322033898304,0.002450044792598449,0.001591108460889687,1.0,0.5,41.4
0.01991677044059406,0.02318777959872809,0.15517241379310345,0.5768463073852295,0.2522292993630573,0.3355932203389831,0.0022492350031923934,0.0011873863258293367,1.0,1.0,47.1
0.028883364459083117,0.009579544518290382,0.8103448275862067,0.4770459081836327,0.15796178343949047,0.5220338983050847,0.0020989687200659,0.0013760989109589295,1.0,0.25,48.7
0.009963184301466975,0.043549822329206594,0.20043103448275862,0.7385229540918163,0.17961783439490447,0.5084745762711864,0.0008416006388439687,0.0002554425881842415,1.0,0.5,45.9
0.005408353193043632,0.0,0.05387931034482759,0.5249500998003992,0.289171974522293,0.5491525423728814,9.546610315332548e-05,3.0422091452446352e-05,1.0,1.0,43.7
0.0041611682985933166,0.0,0.10344827586206896,0.7385229540918163,0.30573248407643316,0.44745762711864406,0.0002053034854682781,5.4229796584302846e-05,1.0,1.0,42.2
0.006932253825102874,0.008647248211494448,0.1918103448275862,0.5508982035928144,0.21783439490445863,0.4067796610169492,0.0026836054335573406,0.0011499089999439914,1.0,0.5,43.4
0.49028437988315426,0.024733672030801762,0.34482758620689646,0.6427145708582834,0.21019108280254778,0.4644067796610169,0.0013274869964635997,0.0009450140420198056,1.0,0.25,47.1
0.013514573669431349,0.011950442543392689,0.22844827586206895,0.4411177644710579,0.32484076433121023,0.36610169491525424,0.0008312274878812988,0.0003215099323989214,1.0,0.5,35.7
0.012977321337207257,0.07335108664779563,0.2866379310344827,0.7265469061876247,0.20127388535031848,0.6169491525423728,0.0003633490261373878,7.393247269959093e-05,1.0,0.5,46.8
0.7846956084389788,0.0177128969232561,0.4224137931034483,0.5229540918163672,0.18598726114649683,0.7864406779661016,0.004774058301937171,0.0020078917413261996,1.0,0.25,56.5
0.4201900327298676,0.062486055808180736,0.43318965517241376,0.7445109780439121,0.16178343949044585,0.8169491525423729,0.005768376497878836,0.006672275348630882,0.39999999999999997,0.25,50.9
0.09537333756780277,0.04673750487611144,0.1594827586206896,0.34530938123752497,0.4713375796178344,0.25084745762711863,0.039737568626875656,0.021043552284520577,0.19999999999999996,0.25,37.4
0.10371119534893407,0.06581444086904084,0.1379310344827586,0.3992015968063872,0.4,0.4440677966101695,0.01006632991164077,0.01379994427424217,0.19999999999999996,1.0,38.4
0.43974842809356696,0.007320057311320367,0.4568965517241379,0.684630738522954,0.13503184713375796,0.6169491525423728,0.0014698800156623024,0.0010468901962180821,1.0,0.25,56.5
0.01544925242619088,0.01772585617969052,0.17025862068965517,0.7245508982035928,0.2445859872611465,0.5389830508474577,0.005684459866033151,0.007113346277100834,0.7999999999999998,1.0,46.9
0.5245063584327246,0.02177503770028898,0.353448275862069,0.6966067864271457,0.15923566878980894,0.9457627118644067,0.001232424683194076,0.0006471818486946166,1.0,0.25,53.0
0.04375371851012332,0.07467362734405968,0.1400862068965517,0.47904191616766467,0.34140127388535035,0.24745762711864405,0.02332416381102418,0.008449597044416318,0.19999999999999996,0.25,40.5
0.4793630523188926,0.011498630079966071,0.2607758620689655,0.7704590818363274,0.19363057324840766,0.6779661016949152,0.0038370915929585615,0.002762625800284249,1.0,0.25,51.6
0.007755489404406765,0.017105492478935135,0.1400862068965517,0.5688622754491017,0.2445859872611465,0.311864406779661,0.0063525976579567,0.0018370836318172803,0.7999999999999998,0.5,37.3
0.11143345855505968,0.023540848735008273,0.17672413793103448,0.5289421157684631,0.356687898089172,0.3152542372881356,0.001069178495504568,0.0007602052856827452,0.19999999999999996,0.25,42.0
0.020858491281851518,0.022356848433829592,0.15301724137931033,0.5209580838323353,0.3312101910828026,0.4542372881355932,0.014852945998668392,0.004619531313129929,0.6,0.5,45.3
0.15829828446495908,0.2248188432357567,0.0775862068965517,0.187624750499002,0.7031847133757962,0.5084745762711864,0.06940983282900531,0.04815973913792981,0.39999999999999997,1.0,34.8
0.03492956512145292,0.016401934579815647,0.5387931034482758,0.532934131736527,0.18853503184713377,0.5932203389830508,0.0007667070447143403,0.0004994705395665876,1.0,0.25,49.6
0.039831598913432915,0.016208013275091374,0.2025862068965517,0.5808383233532934,0.28407643312101916,0.3254237288135593,0.020259536242880745,0.01670680139585606,0.19999999999999996,0.75,47.0
0.07113952373977654,0.29310148893360966,0.2521551724137931,0.25748502994011974,0.48535031847133764,0.3898305084745763,0.3308421676979476,0.33083990716600636,0.0,0.5,34.1
0.0488926352457348,0.024280590136232218,0.20689655172413793,0.7644710578842314,0.20509554140127392,0.4135593220338983,0.002353853844987345,0.0025917452344760617,0.19999999999999996,1.0,47.0
0.004875712353637467,0.011390951424316434,0.1379310344827586,0.5489021956087824,0.24331210191082805,0.4271186440677966,0.0013299447371129254,0.0005057368802664784,1.0,1.0,46.6
0.007683707598757562,0.025579787454700447,0.24353448275862066,0.4890219560878244,0.26369426751592356,0.4067796610169492,0.008048870641919859,0.0017864949671432399,0.7999999999999998,0.5,44.6
0.39691640149529617,0.015351856877848083,0.38362068965517243,0.6087824351297405,0.21783439490445863,0.5796610169491526,0.003924824849926572,0.002825899808353334,0.7999999999999998,0.25,51.0
0.00901707923331558,0.020386720588305162,0.6400862068965517,0.26347305389221554,0.20764331210191084,0.3559322033898305,0.0005599285628207743,0.0002813754641950376,1.0,1.0,46.9
0.14147568748694048,0.02841878351668687,0.44612068965517243,0.7345309381237525,0.15031847133757964,0.7389830508474576,0.003005709495648709,0.0015864998259351691,1.0,0.25,50.3
0.15057682867328828,0.23705582738760467,0.22198275862068964,0.5069860279441117,0.42038216560509556,0.3966101694915254,0.10713517630623719,0.08836593025604367,0.0,0.75,39.5
0.012398096222239266,0.022865176344245435,0.11637931034482757,0.435129740518962,0.5286624203821656,0.36610169491525424,0.011332160260958662,0.006767730524275893,0.7999999999999998,0.75,34.0
0.06048772540059059,0.009355662077613213,0.31034482758620685,0.6427145708582834,0.178343949044586,0.6440677966101694,0.003574449476752061,0.007253581544430178,0.7999999999999998,1.0,52.8
0.24666088624061336,0.03526271805392413,0.15086206896551718,0.5189620758483033,0.3121019108280255,0.535593220338983,0.008388895534340331,0.004438000828347579,0.7999999999999998,0.25,42.1
0.027387968568011095,0.4978213064685829,0.29525862068965514,0.2315369261477046,0.5082802547770701,0.3559322033898305,0.31526683974402636,0.3152645266298738,0.0,0.5,32.0
0.022096300761855835,0.020172429063688345,0.3275862068965516,0.47904191616766467,0.3388535031847134,0.7694915254237288,0.0026772373016945386,0.0018937164881101033,1.0,0.25,47.6
0.05788018782658993,0.008479489737115658,0.34051724137931033,0.6826347305389222,0.14904458598726114,0.5050847457627119,0.002066223281556269,0.0028313214768877753,1.0,1.0,49.2
0.008511897539163095,0.7226269859653058,0.15086206896551718,0.49101796407185627,0.37579617834394907,0.288135593220339,0.00393705712758708,0.006702719791540598,0.7999999999999998,0.5,34.4
0.8277114398286813,0.024550054386108668,0.4568965517241379,0.6067864271457085,0.17070063694267518,0.7016949152542372,0.0006200365050791795,0.00043886327724263147,1.0,0.25,56.2
0.034370842736943095,0.015541812342320212,0.18318965517241376,0.750499001996008,0.29681528662420387,0.376271186440678,7.058119496582848e-05,4.141963174893275e-05,1.0,0.25,47.2
0.056119926720533016,0.02877664156885782,0.45474137931034486,0.592814371257485,0.1834394904458599,0.5694915254237288,0.009015643817450207,0.004769992579145906,0.7999999999999998,0.25,49.1
0.552480718470872,0.007718335331572,0.4094827586206896,0.7385229540918163,0.16050955414012738,0.664406779661017,0.0015662338173581048,0.001809750733080898,0.39999999999999997,0.25,50.5
0.10690710286547954,0.3966161648132005,0.4288793103448276,0.4530938123752495,0.23439490445859873,0.4847457627118644,0.07447565008022869,0.074472523546931,0.39999999999999997,0.5,43.4
0.38745927094502086,0.014579102630531816,0.5043103448275863,0.6706586826347306,0.1681528662420382,0.8677966101694916,0.003965691459162017,0.0020950071503646494,1.0,0.25,46.5
0.24738263536944258,0.005658933963896735,0.3771551724137931,0.6906187624750499,0.14012738853503184,0.7457627118644068,0.00020654016856260039,0.000816259486687142,0.6,0.25,56.0
0.038799694780473924,0.07897323474384814,0.14655172413793102,0.49301397205588815,0.37707006369426754,0.29152542372881357,0.04121075689894859,0.024194301330153354,0.39999999999999997,1.0,38.9
0.03528108890820102,0.03456571642616395,0.20474137931034478,0.5688622754491017,0.2535031847133758,0.3864406779661017,0.0021013083576846593,0.0011089241620036545,1.0,1.0,47.1
0.01645451649027482,0.10804964617360528,0.1400862068965517,0.35528942115768464,0.4318471337579618,0.5050847457627119,0.02824857370392816,0.01964005549345909,0.6,0.5,33.1
0.008313672740300558,0.011306384494195361,0.13146551724137928,0.6447105788423153,0.2560509554140128,0.288135593220339,0.011438896340834672,0.007932782393476634,0.19999999999999996,1.0,41.9
0.1022633783693821,0.0058763741899439765,0.2155172413793103,0.7564870259481038,0.18471337579617836,0.5220338983050847,0.0015520304611996048,0.0010721285857595527,1.0,1.0,50.7
0.41556586960498393,0.01374455491974958,0.415948275862069,0.5548902195608781,0.19745222929936307,0.5796610169491526,0.004579946487004975,0.0019260010556597065,1.0,0.25,49.2
0.15856629323775379,0.10491090816539977,0.3017241379310344,0.5069860279441117,0.3579617834394905,0.5457627118644068,0.09071802797150703,0.13773070175080213,0.0,0.75,39.8
0.690988040621555,0.012873417046546083,0.353448275862069,0.8263473053892215,0.14522292993630576,0.8745762711864407,0.001969291351221926,0.001415551628471326,1.0,0.25,55.2
0.01256500453364304,0.009178042666772503,0.2823275862068965,0.6946107784431137,0.17070063694267518,0.8033898305084746,0.0012309677043708612,0.0002674593708959529,1.0,0.5,47.4
0.2678501166974414,0.05633036499954003,0.1357758620689655,0.47105788423153694,0.34649681528662424,0.4067796610169492,0.017924165420323903,0.019092219653138832,0.39999999999999997,0.25,45.3
0.45907106350798643,0.012479066475130645,0.353448275862069,0.6307385229540918,0.22675159235668793,0.6271186440677966,0.0027549120658050983,0.001982148286358392,0.39999999999999997,0.25,52.8
0.26981624072482513,0.03305158971284591,0.28017241379310337,0.5429141716566867,0.21656050955414013,0.5491525423728814,0.002644585834465402,0.003997814777289815,0.7999999999999998,0.25,53.7
0.09103841024689369,0.014548541945916978,0.2112068965517241,0.6646706586826346,0.27261146496815286,0.4745762711864407,0.000939917343107688,0.0019085182559561956,1.0,1.0,45.8
0.050597696656230526,0.07384543649743382,0.17025862068965517,0.624750499001996,0.3528662420382166,0.4813559322033898,0.04612906264127151,0.029885222769403166,0.39999999999999997,0.75,42.8
0.2613156532180195,0.04120192844519798,0.20689655172413793,0.48303393213572854,0.335031847133758,0.6338983050847458,0.040653672909615836,0.05088600417783368,0.39999999999999997,1.0,48.0
0.0629798445282953,0.010306408730842926,0.24999999999999997,0.714570858283433,0.18980891719745224,0.36271186440677966,0.0005188849948346137,0.0003664936697992859,1.0,0.25,49.8
0.010701147777883415,0.03455026817670563,0.11206896551724137,0.4890219560878244,0.4420382165605096,0.43050847457627117,0.005823320661439166,0.0017231418213007612,0.7999999999999998,1.0,38.6
0.009686328414822008,0.002543205661095664,0.2995689655172414,0.7684630738522954,0.17452229299363056,0.38305084745762713,0.0008940796729608851,0.0006292364739663292,0.19999999999999996,0.25,51.8
0.7464823309238898,0.022372218736374266,0.34482758620689646,0.500998003992016,0.2687898089171975,0.6203389830508474,0.000972907636780095,0.0006913275773744764,1.0,0.25,51.6
0.016678298794237767,0.043222261925739386,0.13146551724137928,0.41916167664670656,0.44331210191082804,0.4067796610169492,0.004051636901875994,0.002071708102141829,0.7999999999999998,1.0,41.3
0.7745987945931496,0.06830762586770882,0.271551724137931,0.34730538922155685,0.46878980891719746,0.8067796610169492,0.031815297202157505,0.03681256392225949,0.0,0.25,43.6
0.10376291363843516,0.03117742264330956,0.18103448275862064,0.5189620758483033,0.33248407643312106,0.3288135593220339,0.004158405333931045,0.0063315933667194655,0.39999999999999997,0.25,48.6
0.0015784035083637941,0.0092783952670865,0.10991379310344826,0.5429141716566867,0.29681528662420387,0.3322033898305085,0.0007337543817786364,0.00021121366253984937,1.0,1.0,42.7
0.035742562702975746,0.036137098546673234,0.5883620689655172,0.38722554890219557,0.224203821656051,0.3932203389830508,0.004783238317411793,0.002446828175905637,0.7999999999999998,1.0,49.6
0.006529806265684119,0.019192216474880067,0.1982758620689655,0.49500998003992014,0.27388535031847133,0.4033898305084746,0.001081626918630479,0.00030715663358207694,1.0,0.5,37.5
0.026648337822643475,0.011054907356063083,0.2866379310344827,0.5588822355289421,0.28407643312101916,0.4169491525423729,0.0019224384620528698,0.0013706765338602049,0.6,0.25,44.6
0.20346253119775562,0.017983088351717018,0.35775862068965514,0.5449101796407185,0.1656050955414013,0.4644067796610169,0.0019889534578731304,0.0013037088528240134,1.0,0.25,53.5
0.0,0.0,0.0,0.6986027944111777,0.3694267515923567,0.5491525423728814,8.854906062560901e-05,2.089095749783973e-05,1.0,0.5,39.4
0.05879313150637901,0.009200828495975734,0.5323275862068966,0.5409181636726547,0.20254777070063695,0.6779661016949152,0.0013196016792687921,0.0008632752875541391,1.0,0.25,52.9
0.026891490002852417,0.011673405708948642,0.375,0.7744510978043911,0.17707006369426753,0.4711864406779661,0.0029154070891177206,0.0020811033914753443,1.0,0.25,49.7
0.029422951132598945,0.01620430634990095,0.24568965517241376,0.6027944111776448,0.22675159235668793,0.4406779661016949,0.012053133433645726,0.009937772978908821,0.7999999999999998,0.75,48.8
0.00651202134271283,0.011661808707535493,0.23491379310344823,0.6207584830339321,0.1834394904458599,0.4033898305084746,0.0024870200462582923,0.001065225339940791,1.0,0.5,41.1
0.11964554114901539,0.04569953292584286,0.334051724137931,0.6487025948103793,0.22929936305732485,0.5457627118644068,0.0046316896968093,0.0024477898016122095,0.6,0.25,44.8
0.006221439912339651,0.00839764640905337,0.4224137931034483,0.7604790419161677,0.16433121019108282,0.6677966101694915,0.0026172389028572733,0.003273957219165753,1.0,1.0,54.4
0.012950776134092273,0.18901015033230575,0.10344827586206896,0.45508982035928147,0.4152866242038217,0.26101694915254237,0.0020011532691407686,0.00043925330197134606,1.0,0.5,32.7
0.0102025041237911,0.010588061615038604,0.12284482758620688,0.6447105788423153,0.25477707006369427,0.36271186440677966,0.0024038583979711123,0.0014062237581191576,1.0,1.0,46.1
0.06685578912373964,0.020958847814723427,0.28017241379310337,0.6786427145708582,0.2445859872611465,0.6508474576271186,0.0027826295110242936,0.0019684526402208185,0.7999999999999998,0.25,52.3
0.014836428356151243,0.0342376983755995,0.1961206896551724,0.4471057884231536,0.3554140127388535,0.4101694915254237,0.0003506775592286802,0.0001740844578927352,1.0,1.0,47.8
0.06221408959328356,0.019401362408959445,0.45905172413793105,0.4630738522954092,0.20636942675159237,0.6101694915254238,0.00011597633053648669,7.128963732317143e-05,1.0,0.25,51.3
0.5691502721351694,0.021393696347696462,0.3814655172413793,0.6027944111776448,0.1464968152866242,0.759322033898305,0.002148940498131135,0.001545116193382787,1.0,0.25,56.9
0.04165945071506982,0.019099937875704506,0.1336206896551724,0.5349301397205588,0.3656050955414013,0.25084745762711863,0.004055527370440313,0.0028968110051336288,0.39999999999999997,0.25,43.1
0.046931924320405605,0.006652951700780261,0.4051724137931034,0.8203592814371258,0.10445859872611464,0.6203389830508474,0.002950196611504837,0.0015570943689682897,0.6,0.25,49.7
0.008638846049743482,0.010110461271996567,0.09051724137931035,0.5528942115768464,0.27261146496815286,0.4033898305084746,0.00035307949529866917,0.00017531602243565198,1.0,1.0,48.3
0.14931589731830375,0.01788963586922816,0.28448275862068967,0.5189620758483033,0.4089171974522293,0.4169491525423729,0.0018054248331319227,0.0012869582547092218,0.6,0.25,47.4
0.12292694342623903,0.019321417255872195,0.2586206896551724,0.684630738522954,0.22675159235668793,0.488135593220339,0.011448349799539135,0.01432828651514737,0.6,1.0,47.7
0.3719843652726816,0.08486955451994571,0.2823275862068965,0.4491017964071856,0.3872611464968153,0.5830508474576271,0.05959826720059573,0.06569173609801153,0.0,1.0,43.2
0.10769671195675916,0.04035152598761207,0.1379310344827586,0.5608782435129741,0.34649681528662424,0.3152542372881356,0.014728557771300355,0.018434281727731976,0.19999999999999996,1.0,48.7
0.07893701446388651,0.027601354466103758,0.37931034482758624,0.592814371257485,0.2445859872611465,0.3898305084745763,0.012828953846358243,0.014138351721043982,0.6,1.0,44.2
0.03755167761596736,0.003773360592818706,0.271551724137931,0.49101796407185627,0.21273885350318472,0.6033898305084746,0.00011939858025762936,7.354147807100129e-05,1.0,0.25,51.0
0.012857594389290997,0.03922947259915499,0.12284482758620688,0.5728542914171657,0.2802547770700637,0.2983050847457627,0.0015776346870822783,0.0009858053486141649,1.0,1.0,45.2
0.13805942691563192,0.06147204475779206,0.14655172413793102,0.4610778443113772,0.37324840764331213,0.3728813559322034,0.08441347375479945,0.056865074660533595,0.39999999999999997,0.25,45.4
0.035331622456939216,0.7017572963122323,0.20689655172413793,0.18962075848303395,0.6356687898089172,0.2305084745762712,0.07614652742192925,0.07614340655750301,0.19999999999999996,0.5,32.8
0.0006594201105003401,0.003578120127379357,0.07543103448275862,0.5568862275449101,0.36433121019108283,0.45084745762711864,0.00035042465767705166,0.00010245688231729649,1.0,0.5,42.4
0.34382288297331376,0.010579555762854406,0.27586206896551724,0.6806387225548902,0.2522292993630573,0.4135593220338983,0.0008544298123042339,0.0006065617282904256,1.0,0.25,52.1
0.029797553107164455,0.07091219519000856,0.12931034482758622,0.5608782435129741,0.3477707006369427,0.3525423728813559,0.02675781386197111,0.015707284857150398,0.6,1.0,42.7
0.02348128747917624,0.04941604470194222,0.07543103448275862,0.3672654690618762,0.4713375796178344,0.5796610169491526,0.0018313200179978755,0.0006987828184004233,1.0,1.0,39.2
0.05224553981572027,0.10441791949982766,0.6012931034482759,0.32335329341317365,0.21783439490445863,0.44745762711864406,0.005167971930684205,0.0026440958401628177,0.7999999999999998,1.0,50.3
0.014302483247698871,0.038088171095762645,0.22198275862068964,0.5029940119760479,0.21146496815286628,0.4135593220338983,0.013639214420148732,0.009480272550446896,0.6,0.5,48.2
0.013970926849894521,0.02190023543697639,0.35129310344827586,0.46906187624750495,0.2560509554140128,0.3186440677966102,0.0005809808248009036,0.000292169765219727,1.0,1.0,47.8
0.023072238820354224,0.012629188738566478,0.4224137931034483,0.562874251497006,0.18089171974522292,0.871186440677966,0.0005274358760498304,0.00033856137801634915,1.0,0.5,48.4
0.38382073732349425,0.014683040369804076,0.353448275862069,0.6646706586826346,0.2,0.5389830508474577,0.0010979743417475023,0.0007808074899320476,1.0,0.25,46.5
0.013972968124208606,0.05168913073513899,0.2564655172413793,0.4051896207584831,0.3146496815286624,0.5932203389830508,0.008664357861929897,0.008661009004832281,0.7999999999999998,0.5,39.0
0.011354758679947284,0.0022819539148036727,0.14870689655172412,0.5968063872255489,0.2445859872611465,0.3932203389830508,0.0005978083064334295,0.00032169205880061937,1.0,1.0,51.5
0.04940122189984845,0.0092037430074407,0.1961206896551724,0.8582834331337326,0.22038216560509555,0.4847457627118644,0.0013238819166099289,0.0008527660252417577,1.0,0.75,48.3
0.010331135632760773,0.01749340509625983,0.16163793103448273,0.4510978043912176,0.3579617834394905,0.623728813559322,0.007475035380254423,0.004690184820413935,0.7999999999999998,1.0,42.3
0.25910928493559016,0.019564399088400884,0.31249999999999994,0.5948103792415169,0.16433121019108282,0.6135593220338984,0.0008139669974024805,0.00042552268587585547,0.7999999999999998,0.25,49.0
0.014433740594568489,0.009741269836364438,0.17025862068965517,0.5069860279441117,0.31974522292993635,0.3254237288135593,0.0016836106907486108,0.0008575303409414476,1.0,1.0,47.3
0.022675851844328306,0.010454620154094336,0.4375,0.36926147704590817,0.21019108280254778,0.559322033898305,0.0002865855430052559,0.0001835505234859951,1.0,0.25,47.8
0.016049219817315122,0.015432901925212919,0.12931034482758622,0.562874251497006,0.2573248407643312,0.36610169491525424,0.0012311049270927684,0.00047920449830795133,1.0,0.5,33.4
0.06533716892326157,0.04313034316751284,0.18965517241379307,0.5828343313373254,0.2917197452229299,0.5186440677966102,0.011025805886638764,0.007813887505245235,0.6,0.25,48.4
0.03485400202066927,0.13408054177571335,0.2262931034482758,0.3672654690618762,0.3885350318471338,0.3525423728813559,0.04014001600377495,0.037899995042294736,0.39999999999999997,0.5,37.0
0.0976923833067841,0.16105434461566592,0.16163793103448273,0.4391217564870259,0.3363057324840764,0.2949152542372881,0.11157642908722666,0.077588724412437,0.19999999999999996,0.5,39.6
0.008274724630677192,0.008471696861718638,0.15301724137931033,0.5788423153692615,0.29554140127388534,0.4915254237288136,0.002575526023054987,0.0015070299370145963,1.0,1.0,47.0
0.0053610498169998485,0.006302816609256725,0.17672413793103448,0.7604790419161677,0.17324840764331212,0.3728813559322034,0.00045956799816290154,0.0006285013689794461,0.19999999999999996,1.0,47.9
